date,tweets
2013-08-22 20:00:00,386
2013-08-22 21:00:00,445
2013-08-22 22:00:00,426
2013-08-22 23:00:00,430
2013-08-23 00:00:00,229
2013-08-23 01:00:00,111
2013-08-23 02:00:00,65
2013-08-23 03:00:00,42
2013-08-23 04:00:00,29
2013-08-23 05:00:00,31
2013-08-23 06:00:00,40
2013-08-23 07:00:00,251
2013-08-23 08:00:00,128
2013-08-23 09:00:00,154
2013-08-23 10:00:00,213
2013-08-23 11:00:00,216
2013-08-23 12:00:00,263
2013-08-23 13:00:00,374
2013-08-23 14:00:00,329
2013-08-23 15:00:00,223
2013-08-23 16:00:00,244
2013-08-23 17:00:00,192
2013-08-23 18:00:00,240
2013-08-23 19:00:00,270
2013-08-23 20:00:00,256
2013-08-23 21:00:00,301
2013-08-23 22:00:00,292
2013-08-23 23:00:00,256
2013-08-24 00:00:00,190
2013-08-24 01:00:00,128
2013-08-24 02:00:00,75
2013-08-24 03:00:00,39
2013-08-24 04:00:00,30
2013-08-24 05:00:00,34
2013-08-24 06:00:00,41
2013-08-24 07:00:00,57
2013-08-24 08:00:00,85
2013-08-24 09:00:00,129
2013-08-24 10:00:00,175
2013-08-24 11:00:00,177
2013-08-24 12:00:00,212
2013-08-24 13:00:00,214
2013-08-24 14:00:00,234
2013-08-24 15:00:00,263
2013-08-24 16:00:00,183
2013-08-24 17:00:00,149
2013-08-24 18:00:00,189
2013-08-24 19:00:00,176
2013-08-24 20:00:00,233
2013-08-24 21:00:00,242
2013-08-24 22:00:00,268
2013-08-24 23:00:00,232
2013-08-25 00:00:00,132
2013-08-25 01:00:00,57
2013-08-25 02:00:00,39
2013-08-25 03:00:00,31
2013-08-25 04:00:00,33
2013-08-25 05:00:00,26
2013-08-25 06:00:00,28
2013-08-25 07:00:00,66
2013-08-25 08:00:00,66
2013-08-25 09:00:00,115
2013-08-25 10:00:00,154
2013-08-25 11:00:00,149
2013-08-25 12:00:00,141
2013-08-25 13:00:00,155
2013-08-25 14:00:00,153
2013-08-25 15:00:00,172
2013-08-25 16:00:00,146
2013-08-25 17:00:00,159
2013-08-25 18:00:00,170
2013-08-25 19:00:00,191
2013-08-25 20:00:00,202
2013-08-25 21:00:00,234
2013-08-25 22:00:00,253
2013-08-25 23:00:00,258
2013-08-26 00:00:00,148
2013-08-26 01:00:00,94
2013-08-26 02:00:00,49
2013-08-26 03:00:00,38
2013-08-26 04:00:00,14
2013-08-26 05:00:00,21
2013-08-26 06:00:00,34
2013-08-26 07:00:00,90
2013-08-26 08:00:00,104
2013-08-26 09:00:00,136
2013-08-26 10:00:00,132
2013-08-26 11:00:00,239
2013-08-26 12:00:00,182
2013-08-26 13:00:00,199
2013-08-26 14:00:00,141
2013-08-26 15:00:00,162
2013-08-26 16:00:00,153
2013-08-26 17:00:00,142
2013-08-26 18:00:00,134
2013-08-26 19:00:00,166
2013-08-26 20:00:00,151
2013-08-26 21:00:00,210
2013-08-26 22:00:00,236
2013-08-26 23:00:00,177
2013-08-27 00:00:00,141
2013-08-27 01:00:00,75
2013-08-27 02:00:00,43
2013-08-27 03:00:00,22
2013-08-27 04:00:00,14
2013-08-27 05:00:00,22
2013-08-27 06:00:00,28
2013-08-27 07:00:00,77
2013-08-27 08:00:00,95
2013-08-27 09:00:00,113
2013-08-27 10:00:00,173
2013-08-27 11:00:00,134
2013-08-27 12:00:00,122
2013-08-27 13:00:00,157
2013-08-27 14:00:00,138
2013-08-27 15:00:00,224
2013-08-27 16:00:00,158
2013-08-27 17:00:00,489
2013-08-27 18:00:00,305
2013-08-27 19:00:00,155
2013-08-27 20:00:00,192
2013-08-27 21:00:00,202
2013-08-27 22:00:00,222
2013-08-27 23:00:00,207
2013-08-28 00:00:00,139
2013-08-28 01:00:00,63
2013-08-28 02:00:00,35
2013-08-28 03:00:00,20
2013-08-28 04:00:00,16
2013-08-28 05:00:00,19
2013-08-28 06:00:00,27
2013-08-28 07:00:00,74
2013-08-28 08:00:00,120
2013-08-28 09:00:00,98
2013-08-28 10:00:00,127
2013-08-28 11:00:00,257
2013-08-28 12:00:00,172
2013-08-28 13:00:00,122
2013-08-28 14:00:00,130
2013-08-28 15:00:00,111
2013-08-28 16:00:00,108
2013-08-28 17:00:00,138
2013-08-28 18:00:00,114
2013-08-28 19:00:00,139
2013-08-28 20:00:00,133
2013-08-28 21:00:00,164
2013-08-28 22:00:00,184
2013-08-28 23:00:00,189
2013-08-29 00:00:00,112
2013-08-29 01:00:00,70
2013-08-29 02:00:00,30
2013-08-29 03:00:00,24
2013-08-29 04:00:00,18
2013-08-29 05:00:00,15
2013-08-29 06:00:00,16
2013-08-29 07:00:00,34
2013-08-29 08:00:00,58
2013-08-29 09:00:00,136
2013-08-29 10:00:00,74
2013-08-29 11:00:00,78
2013-08-29 12:00:00,175
2013-08-29 13:00:00,82
2013-08-29 14:00:00,104
2013-08-29 15:00:00,216
2013-08-29 16:00:00,151
2013-08-29 17:00:00,150
2013-08-29 18:00:00,119
2013-08-29 19:00:00,150
2013-08-29 20:00:00,207
2013-08-29 21:00:00,287
2013-08-29 22:00:00,249
2013-08-29 23:00:00,173
2013-08-30 00:00:00,112
2013-08-30 01:00:00,55
2013-08-30 02:00:00,29
2013-08-30 03:00:00,27
2013-08-30 04:00:00,18
2013-08-30 05:00:00,18
2013-08-30 06:00:00,17
2013-08-30 07:00:00,40
2013-08-30 08:00:00,63
2013-08-30 09:00:00,123
2013-08-30 10:00:00,178
2013-08-30 11:00:00,110
2013-08-30 12:00:00,207
2013-08-30 13:00:00,166
2013-08-30 14:00:00,185
2013-08-30 15:00:00,249
2013-08-30 16:00:00,173
2013-08-30 17:00:00,226
2013-08-30 18:00:00,161
2013-08-30 19:00:00,166
2013-08-30 20:00:00,199
2013-08-30 21:00:00,229
2013-08-30 22:00:00,239
2013-08-30 23:00:00,205
2013-08-31 00:00:00,141
2013-08-31 01:00:00,67
2013-08-31 02:00:00,31
2013-08-31 03:00:00,37
2013-08-31 04:00:00,53
2013-08-31 05:00:00,24
2013-08-31 06:00:00,46
2013-08-31 07:00:00,91
2013-08-31 08:00:00,86
2013-08-31 09:00:00,148
2013-08-31 10:00:00,147
2013-08-31 11:00:00,189
2013-08-31 12:00:00,117
2013-08-31 13:00:00,222
2013-08-31 14:00:00,137
2013-08-31 15:00:00,124
2013-08-31 16:00:00,113
2013-08-31 17:00:00,155
2013-08-31 18:00:00,100
2013-08-31 19:00:00,139
2013-08-31 20:00:00,128
2013-08-31 21:00:00,162
2013-08-31 22:00:00,184
2013-08-31 23:00:00,175
