date,tweets
2013-08-22 08:00:00,42
2013-08-22 09:00:00,70
2013-08-22 10:00:00,1641
2013-08-22 11:00:00,2429
2013-08-22 12:00:00,78
2013-08-22 13:00:00,1883
2013-08-22 14:00:00,141
2013-08-22 15:00:00,11494
2013-08-22 16:00:00,1772
2013-08-22 17:00:00,1390
2013-08-22 18:00:00,2834
2013-08-22 19:00:00,325
2013-08-22 20:00:00,110
2013-08-22 21:00:00,450
2013-08-22 22:00:00,85
2013-08-22 23:00:00,687
2013-08-23 00:00:00,90
2013-08-23 01:00:00,17
2013-08-23 02:00:00,11
2013-08-23 03:00:00,41
2013-08-23 04:00:00,5
2013-08-23 05:00:00,3
2013-08-23 06:00:00,5
2013-08-23 07:00:00,75
2013-08-23 08:00:00,114
2013-08-23 09:00:00,258
2013-08-23 10:00:00,1151
2013-08-23 11:00:00,934
2013-08-23 12:00:00,1183
2013-08-23 13:00:00,848
2013-08-23 14:00:00,1002
2013-08-23 15:00:00,83
2013-08-23 16:00:00,1673
2013-08-23 17:00:00,11251
2013-08-23 18:00:00,7659
2013-08-23 19:00:00,335
2013-08-23 20:00:00,1165
2013-08-23 21:00:00,115
2013-08-23 22:00:00,208
2013-08-23 23:00:00,167
2013-08-24 00:00:00,180
2013-08-24 01:00:00,18
2013-08-24 02:00:00,33
2013-08-24 03:00:00,4
2013-08-24 04:00:00,194
2013-08-24 05:00:00,1
2013-08-24 06:00:00,4
2013-08-24 07:00:00,77
2013-08-24 08:00:00,23
2013-08-24 09:00:00,358
2013-08-24 10:00:00,506
2013-08-24 11:00:00,53
2013-08-24 12:00:00,136
2013-08-24 13:00:00,1391
2013-08-24 14:00:00,393
2013-08-24 15:00:00,63
2013-08-24 16:00:00,1157
2013-08-24 17:00:00,86
2013-08-24 18:00:00,71
2013-08-24 19:00:00,29
2013-08-24 20:00:00,250
2013-08-24 21:00:00,142
2013-08-24 22:00:00,413
2013-08-24 23:00:00,73
2013-08-25 00:00:00,89
2013-08-25 01:00:00,41
2013-08-25 02:00:00,9
2013-08-25 03:00:00,1
2013-08-25 04:00:00,1
2013-08-25 05:00:00,15
2013-08-25 06:00:00,15
2013-08-25 07:00:00,4
2013-08-25 08:00:00,23
2013-08-25 09:00:00,31
2013-08-25 10:00:00,135
2013-08-25 11:00:00,41
2013-08-25 12:00:00,131
2013-08-25 13:00:00,857
2013-08-25 14:00:00,360
2013-08-25 15:00:00,1394
2013-08-25 16:00:00,54
2013-08-25 17:00:00,83
2013-08-25 18:00:00,150
2013-08-25 19:00:00,444
2013-08-25 20:00:00,19461
2013-08-25 21:00:00,87
2013-08-25 22:00:00,392
2013-08-25 23:00:00,77
2013-08-26 00:00:00,32
2013-08-26 01:00:00,78
2013-08-26 02:00:00,269
2013-08-26 03:00:00,394
2013-08-26 04:00:00,2
2013-08-26 05:00:00,1
2013-08-26 06:00:00,5
2013-08-26 07:00:00,8
2013-08-26 08:00:00,11
2013-08-26 09:00:00,50
2013-08-26 10:00:00,326
2013-08-26 11:00:00,1066
2013-08-26 12:00:00,76
2013-08-26 13:00:00,78
2013-08-26 14:00:00,52
2013-08-26 15:00:00,253
2013-08-26 16:00:00,240
2013-08-26 17:00:00,1255
2013-08-26 18:00:00,95
2013-08-26 19:00:00,79
2013-08-26 20:00:00,107
2013-08-26 21:00:00,49
2013-08-26 22:00:00,127
2013-08-26 23:00:00,27
2013-08-27 00:00:00,69
2013-08-27 01:00:00,34
2013-08-27 02:00:00,4
2013-08-27 03:00:00,0
2013-08-27 04:00:00,0
2013-08-27 05:00:00,3
2013-08-27 06:00:00,5
2013-08-27 07:00:00,39
2013-08-27 08:00:00,56
2013-08-27 09:00:00,53
2013-08-27 10:00:00,333
2013-08-27 11:00:00,789
2013-08-27 12:00:00,38
2013-08-27 13:00:00,582
2013-08-27 14:00:00,9217
2013-08-27 15:00:00,12574
2013-08-27 16:00:00,67
2013-08-27 17:00:00,1141
2013-08-27 18:00:00,47
2013-08-27 19:00:00,65
2013-08-27 20:00:00,246
2013-08-27 21:00:00,42
2013-08-27 22:00:00,56
2013-08-27 23:00:00,45
2013-08-28 00:00:00,25
2013-08-28 01:00:00,15
2013-08-28 02:00:00,4
2013-08-28 03:00:00,0
2013-08-28 04:00:00,3
2013-08-28 05:00:00,1
2013-08-28 06:00:00,2
2013-08-28 07:00:00,6
2013-08-28 08:00:00,30
2013-08-28 09:00:00,648
2013-08-28 10:00:00,318
2013-08-28 11:00:00,986
2013-08-28 12:00:00,592
2013-08-28 13:00:00,39
2013-08-28 14:00:00,22
2013-08-28 15:00:00,162
2013-08-28 16:00:00,20
2013-08-28 17:00:00,3584
2013-08-28 18:00:00,693
2013-08-28 19:00:00,61
2013-08-28 20:00:00,21
2013-08-28 21:00:00,81
2013-08-28 22:00:00,579
2013-08-28 23:00:00,24
2013-08-29 00:00:00,52
2013-08-29 01:00:00,176
2013-08-29 02:00:00,4
2013-08-29 03:00:00,3
2013-08-29 04:00:00,1
2013-08-29 05:00:00,0
2013-08-29 06:00:00,2
2013-08-29 07:00:00,7
2013-08-29 08:00:00,6
2013-08-29 09:00:00,632
2013-08-29 10:00:00,223
2013-08-29 11:00:00,777
2013-08-29 12:00:00,84
2013-08-29 13:00:00,41
2013-08-29 14:00:00,1775
2013-08-29 15:00:00,601
2013-08-29 16:00:00,1913
2013-08-29 17:00:00,1613
2013-08-29 18:00:00,23
2013-08-29 19:00:00,57
2013-08-29 20:00:00,70
2013-08-29 21:00:00,47
2013-08-29 22:00:00,185
2013-08-29 23:00:00,21
2013-08-30 00:00:00,22
2013-08-30 01:00:00,12
2013-08-30 02:00:00,6
2013-08-30 03:00:00,5
2013-08-30 04:00:00,1
2013-08-30 05:00:00,1
2013-08-30 06:00:00,4
2013-08-30 07:00:00,389
2013-08-30 08:00:00,7
2013-08-30 09:00:00,386
2013-08-30 10:00:00,92
2013-08-30 11:00:00,24
2013-08-30 12:00:00,689
2013-08-30 13:00:00,39
2013-08-30 14:00:00,5979
2013-08-30 15:00:00,12846
2013-08-30 16:00:00,115
2013-08-30 17:00:00,486
2013-08-30 18:00:00,844
2013-08-30 19:00:00,903
2013-08-30 20:00:00,834
2013-08-30 21:00:00,439
2013-08-30 22:00:00,316
2013-08-30 23:00:00,880
2013-08-31 00:00:00,46
2013-08-31 01:00:00,20
2013-08-31 02:00:00,2
2013-08-31 03:00:00,9
2013-08-31 04:00:00,6
2013-08-31 05:00:00,0
2013-08-31 06:00:00,3
2013-08-31 07:00:00,67
2013-08-31 08:00:00,869
2013-08-31 09:00:00,439
2013-08-31 10:00:00,355
2013-08-31 11:00:00,463
2013-08-31 12:00:00,431
2013-08-31 13:00:00,13742
2013-08-31 14:00:00,273
2013-08-31 15:00:00,24
2013-08-31 16:00:00,76
2013-08-31 17:00:00,2488
2013-08-31 18:00:00,133
2013-08-31 19:00:00,465
2013-08-31 20:00:00,686
2013-08-31 21:00:00,531
2013-08-31 22:00:00,88
2013-08-31 23:00:00,94
